fish_id,axis,offset_um
L395_f11,xy,2.6923364142265664
L395_f11,xy,1.8265099287695947
L395_f11,xy,0.7322498920253296
L395_f11,xy,2.404350003201984
L395_f11,xy,2.0372447678587213
L395_f11,xy,2.5264113061196167
L395_f11,xy,4.422376997687761
L395_f11,xy,1.9610707728375871
L395_f11,xy,2.2088551398580765
L395_f11,xy,1.009454155405528
L395_f11,xy,2.1312240602178707
L395_f11,xy,1.3496360814729274
L395_f11,xy,2.0305119582780065
L395_f11,xy,2.90143922039169
L395_f11,xy,2.614892054978102
L395_f11,xy,1.8327367582940943
L395_f11,xy,2.0145251312627246
L395_f11,xy,3.967059103471696
L395_f11,xy,1.1686786904332165
L395_f11,xy,0.8345169318354361
L395_f11,xy,0.5340384867143899
L395_f11,xy,2.0171584914437184
L395_f11,xy,1.3962700024055734
L395_f11,xy,1.1555016140475804
L395_f11,xy,0.547999748003085
L395_f11,xy,3.2403480966486167
L395_f11,xy,1.9492499785070303
L395_f11,xy,0.7828824640933324
L395_f11,xy,0.1233002766794263
L395_f11,xy,3.637469284741465
L395_f11,xy,6.57146673370511
L395_f11,xy,3.1414910782445653
L395_f11,xy,2.959192993970884
L395_f11,xy,1.5276070741235832
L395_f11,xy,2.87692174913876
L395_f11,xy,2.4391358806522825
L395_f11,xy,2.027797677358493
L395_f11,xy,1.514906666058935
L395_f11,xy,2.220782955225308
L395_f11,xy,2.2544972895899984
L395_f11,xy,1.310765625324526
L395_f11,xy,1.8265534565967467
L395_f11,xy,0.5114258147408648
L395_f11,xy,5.076095526431833
L395_f11,xy,3.3398322716535276
L395_f11,xy,4.985811957876474
L395_f11,xy,1.7936643187544787
L395_f11,xy,2.831921506271214
L395_f11,xy,1.7065457532710089
L395_f11,xy,3.522757836501638
L395_f11,xy,2.8227775195802627
L395_f11,xy,2.595659562250546
L395_f11,xy,0.2678011033080706
L395_f11,xy,1.815017184305867
L395_f11,xy,1.3216620148685585
L395_f11,xy,2.658495026917232
L395_f11,xy,3.0682026375938394
L395_f11,xy,0.9163378937147464
L395_f11,xy,2.321149620970609
L395_f11,xy,1.82134820836942
L395_f11,xy,2.5396119432028765
L395_f11,xy,1.8114924461595112
L395_f11,xy,2.7216277119225296
L395_f11,xy,2.234605666581205
L395_f11,xy,3.135915529635078
L395_f11,xy,1.7262233790582249
L395_f11,xy,3.9508815505418142
L395_f11,xy,2.6259990134366418
L395_f11,xy,2.9577765951340957
L395_f11,xy,1.0272178651877677
L395_f11,xy,3.658299207491397
L395_f11,xy,4.086407125737836
L395_f11,xy,2.044438621310693
L395_f11,xy,4.363263739992674
L395_f11,xy,1.1815246226100031
L395_f11,xy,4.10440163676444
L395_f11,xy,3.076518695438491
L395_f11,xy,0.9379922146947556
L395_f11,xy,2.057232455147704
L395_f11,xy,1.8841007705547097
L395_f11,xy,5.281910459216001
L395_f11,xy,1.0686861684822588
L395_f11,xy,0.2933729120498706
L395_f11,xy,4.528499605815383
L395_f11,xy,6.075382771937312
L395_f11,xy,3.639559817916661
L395_f11,xy,0.7481855850297086
L395_f11,xy,4.234370773312866
L395_f11,xy,1.3131284038757869
L395_f11,xy,2.6302492205544605
L395_f11,xy,3.361223558517715
L395_f11,xy,2.07714823230008
